,id_client,amount,total_purchase,recency
13834,4A422294862,1,39980.0,659
13835,4A4225033b2,1,0.0,268
13836,4A422AbA2b2,1,0.0,1997
13837,4A4289A96,3,107219.41,2071
13838,4A4299A6bA,1,15960.0,510
13839,4A43060086A,1,0.0,352
13840,4A433A09883,1,0.0,875
13841,4A4358b32b,1,41979.0,656
13842,4A4396A385,1,0.0,1750
13843,4A445b390b,1,0.0,1496
13844,4A4538A963,1,0.0,1951
13845,4A456324b8,1,0.0,1650
13846,4A456686852,1,14285.71,1569
13847,4A45806999,1,0.0,1079
13848,4A4633b88b4,1,37346.0,1675
13849,4A465404880,1,35275.0,119
13850,4A469690A8b,1,0.0,1186
13851,4A48039A40,1,0.0,89
13852,4A48048645,1,0.0,644
13853,4A486bb5888,1,0.0,191
13854,4A490388800,1,0.0,1198
13855,4A49942A885,1,0.0,310
13856,4A499635842,2,42764.28,530
13857,4A49A8b622,1,4575.0,1140
13858,4A4A090409A,2,17570.0,248
13859,4A4A53508b6,1,24266.67,1514
13860,4A4A58b338,1,35010.0,1603
13861,4A4A63AA83A,1,0.0,567
13862,4A4A8A38bb,2,0.0,566
13863,4A4A9A4398,1,38900.0,1639
13864,4A4Ab488AA5,1,2600.0,1183
13865,4A4b0b2658,1,0.0,2063
13866,4A4b3060800,1,5185.0,897
13867,4A500A803,1,20900.0,1079
13868,4A50340439,1,0.0,274
13869,4A504232A,1,35010.0,1709
13870,4A50943648,2,0.0,1743
13871,4A52239b604,2,2790.0,1535
13872,4A5246A993,1,0.0,778
13873,4A52585889,1,0.0,1682
13874,4A525A338A0,1,24266.67,1517
13875,4A53403652,1,0.0,1184
13876,4A53606928,1,13425.0,642
13877,4A5384b682b,2,47844.0,91
13878,4A53A562809,1,2600.0,1128
13879,4A540995828,1,0.0,1233
13880,4A5438448A2,3,0.0,288
13881,4A54A944A00,1,0.0,2100
13882,4A559b546b2,1,0.0,337
13883,4A55Abb536,1,11970.0,1171
13884,4A56339084A,2,0.0,124
13885,4A564839320,1,35010.0,1672
13886,4A564b96b6,1,0.0,92
13887,4A5664098A0,1,0.0,1195
13888,4A580850200,1,4200.0,110
13889,4A586A66b,1,5400.0,560
13890,4A59056563,1,0.0,396
13891,4A59360980,1,0.0,952
13892,4A59438334,5,24355.0,68
13893,4A599A9944,1,0.0,484
13894,4A599AAb8A9,1,0.0,1108
13895,4A5A2bA902,1,22050.0,100
13896,4A5A8986AA,3,0.0,554
13897,4A5A8b054b2,3,16535.0,271
13898,4A5AA94282b,2,0.0,299
13899,4A5b2286A8,1,0.0,608
13900,4A5b395A900,2,1180.0,1653
13901,4A5b6386899,1,0.0,847
13902,4A5b664b8b0,1,0.0,868
13903,4A5b8890888,4,0.0,1381
13904,4A5b8b96865,1,29089.0,2106
13905,4A60288A03,1,38100.0,1997
13906,4A60682944,1,0.0,1638
13907,4A60844b820,1,0.0,855
13908,4A609230892,2,9418.5,492
13909,4A60bb6922,1,12500.0,468
13910,4A62322805,1,0.0,93
13911,4A625AA683b,1,0.0,882
13912,4A62652945,1,0.0,708
13913,4A628489200,1,18900.0,1366
13914,4A62883bA8b,1,0.0,203
13915,4A629850A44,1,24500.0,200
13916,4A629b05802,2,53000.0,240
13917,4A629bAA888,6,30220.0,1496
13918,4A62A8488b6,1,43978.0,519
13919,4A632034A9,2,3900.0,970
13920,4A632966b,1,19855.0,1231
13921,4A634AA2830,1,0.0,475
13922,4A6368A906,1,0.0,106
13923,4A644253852,1,14320.0,604
13924,4A645A4388,1,0.0,1778
13925,4A6483895b,1,0.0,1009
13926,4A64AAA690,1,0.0,532
13927,4A655052268,1,0.0,1343
13928,4A655846A4,1,0.0,834
13929,4A6632438A6,1,0.0,273
13930,4A66560646,1,0.0,1356
13931,4A669539822,1,0.0,125
13932,4A66AA25b,1,0.0,1139
13933,4A66b33680,2,0.0,527
13934,4A66bb665b,1,0.0,555
13935,4A682663892,1,0.0,1066
13936,4A68294b5b2,1,31984.0,1325
13937,4A688023A00,1,0.0,2057
13938,4A689b03b0,1,39980.0,640
13939,4A68bA4969,1,0.0,1504
13940,4A695bAA858,1,0.0,190
13941,4A6983A209A,1,19855.0,918
13942,4A69AA9282A,1,0.0,1009
13943,4A6A08296b,1,0.0,1715
13944,4A6A39b4884,1,24266.67,1510
13945,4A6AAA52A,1,0.0,2063
13946,4A6Ab40603,1,0.0,962
13947,4A6b200643,1,0.0,1723
13948,4A6b290685b,1,9265.0,728
13949,4A6b38b964,1,20900.0,482
13950,4A6b838648,1,0.0,1183
13951,4A8030b90A,1,0.0,884
13952,4A8039A600,1,8190.0,1686
13953,4A805b9383b,1,0.0,1205
13954,4A8090b2832,2,0.0,639
13955,4A80A423253,2,35360.71,105
13956,4A822005000,1,2600.0,2
13957,4A8220A3020,1,0.0,562
13958,4A822A4994,1,0.0,621
13959,4A822AA5884,1,4160.0,1024
13960,4A826455884,1,0.0,342
13961,4A82A6b8800,1,0.0,355
13962,4A82b6b8968,1,0.0,2063
13963,4A82b86602,1,13500.0,176
13964,4A830b448b9,3,45942.0,539
13965,4A833b90839,1,0.0,1618
13966,4A835484620,1,3900.0,2092
13967,4A83565642,2,0.0,1736
13968,4A83844444,1,19855.0,992
13969,4A839639822,1,0.0,1008
13970,4A839640839,1,0.0,1008
13971,4A83A960869,1,43989.0,216
13972,4A83Ab054,2,0.0,957
13973,4A83b6AA823,1,28774.2,148
13974,4A84043b634,1,0.0,646
13975,4A840669845,1,0.0,1220
13976,4A843489A2,1,0.0,1505
13977,4A8450288A3,1,0.0,1779
13978,4A8456A86A,1,0.0,2094
13979,4A845A0086b,1,0.0,296
13980,4A84832A805,1,0.0,1490
13981,4A84984b894,2,0.0,293
13982,4A8526A0808,1,34580.0,1931
13983,4A854b66805,1,0.0,882
13984,4A8558094,3,80960.0,1553
13985,4A8562A4850,1,0.0,1486
13986,4A85923b835,1,34580.0,1777
13987,4A85A29882b,1,0.0,233
13988,4A85A60968b,1,0.0,114
13989,4A85b99985A,1,37390.65,282
13990,4A8629b304,1,0.0,866
13991,4A864A5b90,2,0.0,14
13992,4A8664b9920,1,12835.0,226
13993,4A86b69923,1,38900.0,1611
13994,4A8823538AA,1,0.0,434
13995,4A882386825,1,29701.4,1857
13996,4A882835808,2,0.0,233
13997,4A88488A58,1,0.0,622
13998,4A8849A884,1,0.0,1916
13999,4A885054866,1,37346.0,1548
14000,4A885926804,2,0.0,639
14001,4A886944830,3,6050.0,188
14002,4A888522836,1,35478.7,1591
14003,4A88b55b09A,1,0.0,2046
14004,4A89004340,1,34417.76,105
14005,4A890465828,3,24800.0,62
14006,4A8958b93A,1,41979.0,224
14007,4A8A02A394,1,0.0,2098
14008,4A8A2A26883,1,37346.0,1595
14009,4A8AA356249,2,0.0,293
14010,4A8AAb62824,1,38650.0,1374
14011,4A8b2838898,1,0.0,1169
14012,4A8b5654852,2,36000.0,528
14013,4A8b80A456,1,34290.0,1952
14014,4A9005544A,1,39500.0,2058
14015,4A906A38869,1,0.0,474
14016,4A90885983,1,22785.0,79
14017,4A90964859,1,0.0,1626
14018,4A9098950,1,38100.0,1932
14019,4A909A238b0,1,0.0,92
14020,4A90A24A840,1,0.0,2101
14021,4A90A495604,1,0.0,1231
14022,4A90b394800,1,4160.0,1080
14023,4A92364A824,1,0.0,933
14024,4A924034808,1,0.0,23
14025,4A929360894,1,35478.7,1548
14026,4A93236609,7,137942.25,455
14027,4A932bA58b8,1,0.0,975
14028,4A934AAA848,1,0.0,1231
14029,4A936b63826,1,0.0,1106
14030,4A93b329836,4,0.0,126
14031,4A940580544,1,30480.0,1902
14032,4A9409598b0,1,43989.0,251
14033,4A940969832,1,0.0,191
14034,4A943b6650,1,0.0,1969
14035,4A945b60bA0,1,0.0,939
14036,4A94940A804,1,20000.0,506
14037,4A94945b869,1,20000.0,506
14038,4A954A6A832,1,43989.0,209
14039,4A955656bb,1,17005.0,1885
14040,4A959b2558,1,0.0,1650
14041,4A95Ab9955,1,0.0,134
14042,4A96245986A,1,26877.0,111
14043,4A9629A65A,1,0.0,1199
14044,4A968345825,1,0.0,1371
14045,4A9695036A,1,0.0,299
14046,4A98332bb,2,0.0,889
14047,4A985Ab9830,1,0.0,1546
14048,4A98956b82b,1,0.0,1708
14049,4A98b49Ab5,1,3900.0,1911
14050,4A98b9A88,3,0.0,145
14051,4A9952A60b,1,0.0,1541
14052,4A998600459,5,50260.0,1742
14053,4A99b686880,1,0.0,954
14054,4A9A00A5822,1,41979.0,492
14055,4A9A2b03890,2,3960.0,1210
14056,4A9A33598b5,2,0.0,702
14057,4A9A3935884,2,0.0,359
14058,4A9A583b863,1,4455.0,57
14059,4A9A60028AA,1,4850.0,216
14060,4A9A89AA894,1,0.0,571
14061,4A9A9382828,1,37200.0,100
14062,4A9AA4548b0,1,0.0,1142
14063,4A9Ab44A860,1,0.0,16
14064,4A9Ab50682A,1,3800.0,937
14065,4A9b265433,1,0.0,1597
14066,4A9b284A44,1,39980.0,1087
14067,4A9b8552653,1,0.0,418
14068,4A9bA0A96A5,3,16190.0,2015
14069,4AA00bAA864,1,34785.0,1136
14070,4AA0885A32,1,0.0,411
14071,4AA0944988b,1,0.0,1098
14072,4AA09b8882b,1,31984.0,1021
14073,4AA0b4068AA,1,0.0,190
14074,4AA0bbA8899,1,0.0,863
14075,4AA24090363,1,38900.0,1561
14076,4AA28b60843,1,0.0,310
14077,4AA3362386b,1,0.0,2052
14078,4AA39A3528b,1,0.0,2095
14079,4AA3A62905,1,0.0,529
14080,4AA40354A9A,1,0.0,862
14081,4AA40656600,1,0.0,2112
14082,4AA4285369A,2,75002.55,1494
14083,4AA43b5694,1,5900.0,1546
14084,4AA45626A3,1,0.0,825
14085,4AA4823603,1,0.0,888
14086,4AA4928A898,1,0.0,1490
14087,4AA52393b9,1,5500.0,1877
14088,4AA55595866,3,4455.0,110
14089,4AA596b560,1,0.0,320
14090,4AA60053200,1,0.0,1139
14091,4AA6046b8b0,4,39590.1,99
14092,4AA6233A453,2,0.0,1350
14093,4AA6348b830,1,0.0,489
14094,4AA63b85A8,1,0.0,853
14095,4AA69b09800,1,0.0,985
14096,4AA806098A6,1,0.0,1560
14097,4AA829098b6,1,14285.71,1569
14098,4AA82b898b0,1,0.0,1226
14099,4AA89336839,1,0.0,1238
14100,4AA9224A800,1,0.0,286
14101,4AA9693b40,1,14900.0,1912
14102,4AA98845899,1,0.0,939
14103,4AA9A4bA50,1,0.0,1759
14104,4AAA2A238b3,1,0.0,82
14105,4AAA6549832,1,32500.0,1420
14106,4AAAAA9654,1,0.0,152
14107,4AAAb9AA0b,1,0.0,2031
14108,4AAbb9b6AA,7,0.0,1483
14109,4Ab006A8b0,1,0.0,2057
14110,4Ab00b68859,1,14320.0,608
14111,4Ab02AAA9b,2,24750.0,462
14112,4Ab23945234,1,10000.0,2116
14113,4Ab2845940,1,0.0,138
14114,4Ab2b68A80,1,0.0,149
14115,4Ab339368b4,1,0.0,747
14116,4Ab3525656,2,0.0,202
14117,4Ab36038869,1,0.0,408
14118,4Ab3b30A8b3,1,0.0,691
14119,4Ab3bA56334,1,19855.0,506
14120,4Ab443668A,3,69935.25,1596
14121,4Ab4928630,1,0.0,244
14122,4Ab49899825,1,0.0,1476
14123,4Ab5309b2A5,1,0.0,573
14124,4Ab54b234b,1,31120.0,1531
14125,4Ab55b32830,1,3825.0,587
14126,4Ab58A8b40,1,0.0,2038
14127,4Ab60638A53,1,0.0,5
14128,4Ab60A258b3,1,0.0,643
14129,4Ab63A5A808,1,0.0,485
14130,4Ab6A263889,1,0.0,1489
14131,4Ab802338Ab,1,0.0,587
14132,4Ab80839880,1,0.0,413
14133,4Ab83bA860,1,0.0,779
14134,4Ab8935A863,1,0.0,547
14135,4Ab943328A2,1,0.0,1357
14136,4Ab96A28A04,1,0.0,447
14137,4Ab9838680A,1,0.0,873
14138,4Ab984b906,1,0.0,1195
14139,4Ab99895A49,2,0.0,623
14140,4AbA0bb90b,1,0.0,614
14141,4AbA40AA860,1,0.0,244
14142,4AbA69A680A,1,30920.0,974
14143,4AbAAA452b,1,0.0,2060
14144,4AbAb03A404,3,33320.0,1608
14145,4AbAb3b680,1,0.0,1974
14146,4b00099A86,1,0.0,901
14147,4b00234458b,1,0.0,1650
14148,4b004696Ab,1,0.0,257
14149,4b00535695,1,0.0,1119
14150,4b00983485b,1,35682.15,665
14151,4b02494A20,1,0.0,457
14152,4b02502832,1,20900.0,674
14153,4b0259b2053,1,18000.0,141
14154,4b02904639,1,0.0,156
14155,4b02A2926,3,8410.0,1798
14156,4b02b958805,1,37390.65,275
14157,4b0309238bA,1,0.0,950
14158,4b0399538b0,1,0.0,701
14159,4b03A8588A0,1,35682.15,485
14160,4b03AA0385A,1,0.0,1184
14161,4b03b08906,1,0.0,1659
14162,4b04b3668b3,1,0.0,393
14163,4b05346998,3,34700.0,573
14164,4b054042620,1,0.0,1156
14165,4b063A6430,1,0.0,1605
14166,4b065263886,1,0.0,190
14167,4b0658A699,1,5500.0,747
14168,4b06bA9984,1,0.0,76
14169,4b06bb48968,3,12508.34,1605
14170,4b083654AA5,1,0.0,2065
14171,4b089409A2,1,0.0,240
14172,4b089555A00,1,0.0,987
14173,4b0896b9934,1,0.0,1469
14174,4b0A000A839,1,4160.0,1223
14175,4b0A228508b,2,21300.0,1540
14176,4b0A3A0484A,1,7500.0,947
14177,4b0A8250854,1,0.0,22
14178,4b0A86508b9,1,0.0,1477
14179,4b0A88b9000,1,11970.0,1176
14180,4b0A9492A34,2,6100.0,1897
14181,4b0Ab022858,1,3600.0,573
14182,4b0b25052A,1,0.0,2029
14183,4b0b5085883,1,0.0,286
14184,4b0b9343828,1,0.0,946
14185,4b20305A56,1,5900.0,1465
14186,4b20454666,1,0.0,251
14187,4b204893b,2,0.0,770
14188,4b20544304,1,0.0,576
14189,4b206A609b2,1,4370.0,30
14190,4b22230A968,1,15000.0,1338
14191,4b2296080A5,2,0.0,930
14192,4b234946420,1,5950.0,19
14193,4b24b33950,1,0.0,1370
14194,4b24b5A932,1,0.0,1370
14195,4b259A54A6,3,45770.0,1132
14196,4b25b0A6A0,1,0.0,458
14197,4b2696b34b,2,8797.8,152
14198,4b2838b43b2,3,37878.0,1913
14199,4b286bb923,1,0.0,16
14200,4b29649842,1,0.0,842
14201,4b29954483,1,5490.0,912
14202,4b2b29A0020,1,16200.0,206
14203,4b2b524A39,2,0.0,733
14204,4b2b63A644,1,0.0,860
14205,4b2b6b2324,1,17910.0,1724
14206,4b2b80b94b,1,0.0,216
14207,4b2bbb2620,1,0.0,1206
14208,4b30A24995,1,0.0,1699
14209,4b30A969880,2,0.0,149
14210,4b326344,1,0.0,1630
14211,4b32AbAbA00,1,5900.0,1850
14212,4b334053320,3,80475.0,231
14213,4b335440300,4,3200.0,961
14214,4b33549342,1,0.0,882
14215,4b338Ab2668,1,1500.0,118
14216,4b3425b4856,1,0.0,169
14217,4b3428b03A5,1,37981.0,1200
14218,4b34626995,1,38900.0,1637
14219,4b3485A84,1,0.0,1790
14220,4b35554920,1,5490.0,649
14221,4b36262680,1,35982.0,1430
14222,4b363584A68,1,0.0,1553
14223,4b389449A6,1,0.0,873
14224,4b394AA09A5,2,28120.0,163
14225,4b3AA05633,1,4050.0,516
14226,4b3bA43A03,1,0.0,1976
14227,4b406003668,2,0.0,517
14228,4b40A22b82b,1,4950.0,64
14229,4b4228b4A04,2,22855.0,1506
14230,4b4238b333,1,5900.0,1532
14231,4b42b2b2A53,1,34010.0,1672
14232,4b4305b9A4,1,3900.0,1864
14233,4b43586828,1,0.0,1948
14234,4b435968900,1,2465.0,1885
14235,4b440A98b0,12,39650.0,71
14236,4b44823b268,1,0.0,933
14237,4b4493948A2,3,0.0,28
14238,4b453808b9,1,0.0,1477
14239,4b4598330A,1,13000.0,1887
14240,4b45A2546A5,1,0.0,591
14241,4b46890854,1,17765.0,1170
14242,4b4860590A,1,14320.0,174
14243,4b488328,1,0.0,1787
14244,4b48A8A605,2,5873.32,520
14245,4b492A632A5,1,29800.0,1575
14246,4b495000899,1,0.0,1106
14247,4b49538400,1,0.0,1603
14248,4b4A3999234,1,0.0,1877
14249,4b4A46065b,1,0.0,435
14250,4b4A50895A,1,0.0,642
14251,4b4Ab42393,1,8691.3,190
14252,4b4b2A46A53,1,0.0,74
14253,4b4b435A90,1,0.0,2031
14254,4b4b5A59b6,1,0.0,909
14255,4b50405AA6,1,0.0,1204
14256,4b50A340668,3,10450.0,52
14257,4b52224b802,1,0.0,190
14258,4b522bA583,2,0.0,134
14259,4b5249283,1,34417.76,105
14260,4b526bA484b,1,0.0,28
14261,4b5286b4869,1,0.0,562
14262,4b52b95906,1,4850.0,22
14263,4b53045358,1,0.0,272
14264,4b532654bA,2,0.0,321
14265,4b5332263b2,1,3900.0,1567
14266,4b533A6AA49,2,7110.0,778
14267,4b535865968,1,0.0,1730
14268,4b5389bb88,2,18100.0,1883
14269,4b539330A63,2,0.0,215
14270,4b548A46A4,2,0.0,279
14271,4b549A8908,1,0.0,1194
14272,4b5536288A6,1,0.0,1176
14273,4b5538Ab899,1,35944.5,693
14274,4b5553866A5,1,12500.0,457
14275,4b560285864,1,36257.6,139
14276,4b562A0422,1,0.0,1595
14277,4b56655629,1,0.0,1744
14278,4b5689b6068,1,0.0,461
14279,4b5696A5840,1,38650.0,789
14280,4b582383A68,2,0.0,435
14281,4b58262640,1,0.0,1734
14282,4b5885bA64,1,0.0,1366
14283,4b58b2bb838,1,0.0,524
14284,4b594292A20,1,2600.0,1183
14285,4b5962b9600,6,37643.0,1994
14286,4b5A08b959,1,0.0,448
14287,4b5A206A25,1,31984.0,813
14288,4b5A3608253,1,0.0,1111
14289,4b5A4A6b58b,1,2992.0,1122
14290,4b5b46A984,1,1500.0,520
14291,4b5b4A9945,1,0.0,643
14292,4b5b55650,1,0.0,246
14293,4b5b8856b9,1,0.0,1729
14294,4b602225880,1,0.0,1067
14295,4b6026b84,1,6300.0,1646
14296,4b6029963b2,1,0.0,643
14297,4b603445353,1,0.0,127
14298,4b60360b2b2,1,0.0,1659
14299,4b60404694,1,12825.0,167
14300,4b608625600,7,0.0,1485
14301,4b608b5b434,1,24500.0,199
14302,4b609648353,1,0.0,842
14303,4b60b49A368,1,0.0,275
14304,4b6200A9880,1,0.0,558
14305,4b624345234,1,0.0,1828
14306,4b628b36b5,3,35982.0,523
14307,4b6352698b9,1,0.0,190
14308,4b64022630,1,7900.0,1664
14309,4b64394693,1,0.0,575
14310,4b64434822,1,0.0,418
14311,4b6455A624,1,13566.0,469
14312,4b64bA6640,1,0.0,1186
14313,4b6542Ab08,1,0.0,286
14314,4b6588A9b0,1,38900.0,1549
14315,4b6654A90A,2,0.0,560
14316,4b68022928b,1,34211.42,996
14317,4b680AA3068,1,0.0,219
14318,4b69026498,1,18900.0,1764
14319,4b69495994,2,0.0,597
14320,4b69553609,1,0.0,1694
14321,4b69bA3495,1,35010.0,1469
14322,4b6A09302A0,1,0.0,1862
14323,4b6A932b32,1,10500.0,883
14324,4b6AA48969,1,0.0,505
14325,4b6b200369,1,5900.0,1573
14326,4b6b393b36,1,0.0,1183
14327,4b6b3b02b20,1,0.0,275
14328,4b6bA93800,1,0.0,1895
14329,4b6bAA22653,1,0.0,398
14330,4b80224926,1,0.0,999
14331,4b802880025,1,18900.0,1749
14332,4b80385695,1,0.0,2056
14333,4b8088b09b8,1,20900.0,1046
14334,4b83398A00,2,5490.0,615
14335,4b83556b334,1,5500.0,1080
14336,4b83609A368,1,38620.68,587
14337,4b8389b603,3,0.0,40
14338,4b8426b638,1,0.0,963
14339,4b8440235b,1,0.0,607
14340,4b85A9b6Ab,1,0.0,1597
14341,4b86453684,1,0.0,797
14342,4b86b3b0625,2,49465.26,922
14343,4b880A46b0,1,27672.68,1444
14344,4b8820AA94,1,0.0,228
14345,4b88328933,1,1500.0,362
14346,4b8846533b,1,36195.0,2118
14347,4b885444b4,1,3900.0,1800
14348,4b88b400b9A,3,18810.0,233
14349,4b890292805,1,0.0,195
14350,4b892b3806,14,34291.32,26
14351,4b89545652,2,38870.0,1618
14352,4b899585b4,1,39880.05,339
14353,4b8A063bA34,2,0.0,1493
14354,4b8A6bb68A,1,0.0,413
14355,4b8b3868320,2,19855.0,482
14356,4b8b469b03,1,17005.0,1885
14357,4b8b5436A0,1,0.0,258
14358,4b8b596A44,1,4160.0,1106
14359,4b8bA26A649,1,4455.0,41
14360,4b9003A900,1,0.0,1412
14361,4b9005b4883,1,0.0,1468
14362,4b903430068,1,0.0,145
14363,4b90549b55,1,0.0,82
14364,4b90629945,1,39980.0,916
14365,4b90645630,1,0.0,1335
14366,4b92399b5,1,0.0,1021
14367,4b92948959,1,0.0,813
14368,4b9323b3808,1,0.0,540
14369,4b936b5468b,1,4882.5,920
14370,4b93829643,1,14320.0,594
14371,4b94553846,1,0.0,1911
14372,4b94A39A520,1,0.0,1182
14373,4b953869b8,1,0.0,283
14374,4b958b22A0,1,0.0,1072
14375,4b95984360,1,21000.0,1777
14376,4b95A0A64b,1,0.0,418
14377,4b95Ab460A,1,10833.43,1576
14378,4b9638098A,1,41979.0,562
14379,4b964588A68,1,20900.0,723
14380,4b9695A2968,1,0.0,1525
14381,4b96A45982,1,35275.0,296
14382,4b96b0064A,1,0.0,321
14383,4b98b66b39,1,0.0,810
14384,4b9b0b6A86,1,0.0,1688
14385,4b9b6250663,5,23065.0,962
14386,4bA03b2306,1,6700.0,2016
14387,4bA06A9A3A,1,0.0,1969
14388,4bA0899A004,1,0.0,608
14389,4bA0A423353,1,0.0,2029
14390,4bA2A6A280A,1,0.0,173
14391,4bA2Ab89A4,1,0.0,257
14392,4bA455A0006,3,43020.0,979
14393,4bA538b3368,1,0.0,1498
14394,4bA5529939A,1,6700.0,1995
14395,4bA580908b6,3,29385.3,285
14396,4bA594A48A0,1,0.0,190
14397,4bA6054926,1,17300.0,133
14398,4bA62805353,1,0.0,1678
14399,4bA63b20904,1,4365.0,21
14400,4bA64980A8b,1,0.0,257
14401,4bA655384A,1,0.0,1066
14402,4bA6bA6902,1,0.0,2008
14403,4bA86380620,4,77356.31,694
14404,4bA882A355,1,35982.0,734
14405,4bA8AA83A0,1,0.0,292
14406,4bA9466990,1,0.0,68
14407,4bA9496989,1,4166.64,240
14408,4bA96403894,1,0.0,1106
14409,4bA9829AA2,1,0.0,1542
14410,4bA99386800,1,0.0,947
14411,4bA99bAb0,1,4860.0,504
14412,4bAA3bA62A,1,28260.0,1919
14413,4bAA52b0368,1,43989.0,75
14414,4bAA5555A0,1,0.0,134
14415,4bAb0Ab935,1,0.0,2049
14416,4bAb500A053,1,0.0,120
14417,4bAb890469,1,14285.71,1569
14418,4bAb8b28,1,20900.0,866
14419,4bb20A628b,1,11200.0,1745
14420,4bb2292438b,1,0.0,1580
14421,4bb2A936934,1,0.0,2120
14422,4bb2bbA3449,3,64500.0,1478
14423,4bb3629AA8b,1,5200.0,932
14424,4bb39b89A,1,17900.0,2028
14425,4bb462A463,1,5220.0,2008
14426,4bb4b838468,3,0.0,1535
14427,4bb629490b,1,0.0,58
14428,4bb6390620,1,0.0,1734
14429,4bb6833A23,1,0.0,238
14430,4bb6894696,1,17955.0,1783
14431,4bb82056004,1,0.0,484
14432,4bb824A96b,2,0.0,77
14433,4bb95840604,2,2900.0,1729
14434,4bb95A96A6,1,10833.43,1576
14435,4bb99A9983,1,4850.0,61
14436,4bb9Ab3990,1,3780.0,1875
14437,4bb9b9394b,1,0.0,1192
14438,4bbA453535,1,39980.0,1340
14439,4bbA630259,1,11200.0,1345
14440,4bbb062902,1,0.0,1498
14441,50000632600,1,0.0,35
14442,5000362683,1,0.0,1351
14443,5000424bA9A,1,0.0,1687
14444,5000598A808,1,0.0,453
14445,5003252609,1,0.0,609
14446,50036506bA,1,0.0,416
14447,50038540304,1,3357.5,695
14448,500385b5353,2,37811.42,1336
14449,50040bA50,1,36955.0,1729
14450,5004358bA00,1,20900.0,640
14451,50044366A4,1,0.0,229
14452,50052429b0,1,0.0,987
14453,5005489940,1,0.0,247
14454,50054b6458,1,4950.0,1066
14455,50055bA2304,1,0.0,1380
14456,500655b400,1,38100.0,1791
14457,5006A93603,2,21146.71,103
14458,5006AAb8349,1,0.0,258
14459,5008599909A,2,4500.0,1084
14460,5008A02494,2,0.0,813
14461,5008bb3860,1,0.0,621
14462,5009A4b6A00,1,3439.17,1430
14463,500AA0A662,2,3510.0,1351
14464,500AA0b3A8b,1,0.0,2112
14465,50200860A,2,32999.0,177
14466,50204bA86,1,0.0,294
14467,50222096A6,1,0.0,505
14468,5022602628,1,30807.0,427
14469,5022898640,1,0.0,2078
14470,5023049604,2,10080.0,1437
14471,50230548b0,1,18900.0,1699
14472,50236b9624,1,0.0,646
14473,5023864600,1,15675.0,1729
14474,50253263b,4,127466.64,1529
14475,50263A3680,1,0.0,446
14476,50269054634,2,3600.0,1527
14477,50288b9664,5,78082.6,412
14478,50292860803,1,0.0,173
14479,50299986A6,2,41928.270000000004,111
14480,502A348A08,1,0.0,1912
14481,502A348b8b0,1,0.0,93
14482,502A404962,1,23250.0,120
14483,502Ab09A35,1,0.0,615
14484,502b0A84A04,1,3375.0,392
14485,502b5496600,2,0.0,517
14486,502b5bb958,1,0.0,272
14487,502b835329,1,39980.0,1328
14488,50328446b5,2,0.0,1372
14489,5032A25989,1,0.0,411
14490,5033223690,1,0.0,555
14491,5034964643,1,0.0,983
14492,5035890635,3,15588.97,2009
14493,50369049829,1,0.0,189
14494,50383A9AA49,1,0.0,985
14495,5038632629,1,0.0,457
14496,503863A0963,1,4122.5,240
14497,5039689b649,1,0.0,281
14498,5039988850,3,28739.4,2002
14499,5039A04669A,2,2200.0,1388
14500,503b6b999,1,0.0,2043
14501,503b8309404,1,39980.0,1084
14502,504002826A5,2,7191.0,254
14503,50404b680,1,0.0,796
14504,5040808968b,1,0.0,814
14505,504239490b,2,0.0,642
14506,50426850904,1,0.0,1086
14507,504280562A,1,18810.0,321
14508,5042886605,1,35800.0,1598
14509,50439b90b,1,0.0,1022
14510,5044b44484,2,38900.0,531
14511,50456A065A,1,20900.0,390
14512,50458A6942,2,25850.0,89
14513,504599b04A0,3,47903.0,345
14514,50460286AA,1,34230.0,468
14515,5046308A42,1,0.0,469
14516,5046364A3A,1,0.0,593
14517,5046668432,2,18720.0,922
14518,5048986636,1,0.0,1538
14519,504950266b,2,0.0,977
14520,5049588b404,2,0.0,1729
14521,504Ab959A68,1,0.0,1913
14522,504b0A4A00,1,0.0,1905
14523,504b425665,1,0.0,1335
14524,504b6046b5,1,0.0,1549
14525,5050489300,1,0.0,979
14526,50522636b8,1,4575.0,1001
14527,50529Ab62b,1,0.0,467
14528,5053384339A,1,4828.5,231
14529,5053A2bA0b2,1,0.0,2078
14530,505456A684,1,37346.0,1729
14531,505489309,1,0.0,127
14532,50555006b0,1,0.0,236
14533,5055AAA6A53,1,0.0,138
14534,5056564699,1,0.0,30
14535,50566A4386,1,0.0,581
14536,5056865508b,1,0.0,1382
14537,505822A640,1,0.0,576
14538,505830345,1,39980.0,1381
14539,50592b93A68,1,13636.37,813
14540,50593960A06,1,5900.0,1828
14541,5059848655,2,0.0,1755
14542,5059b0945,3,54300.0,169
14543,5059b6A258b,1,37981.0,841
14544,5059b9b309,4,35982.0,287
14545,505A09249b2,2,2900.0,2113
14546,505A5bA3600,1,12835.0,86
14547,505b0030463,1,4950.0,838
14548,505b5A208,1,37718.09,124
14549,50626Ab56A5,1,0.0,461
14550,5062A5b684,1,0.0,827
14551,5062b9A9b9,1,0.0,93
14552,506354Ab553,1,7020.0,831
14553,50635b86834,1,6900.0,1674
14554,50638939020,1,20900.0,892
14555,5064235909,1,38100.0,1940
14556,50644459620,1,0.0,1520
